시군구코드,업종코드,년도,업소일련번호,업종명,허가신고일,업소명,소재지도로명,소재지지번,영업장면적(㎡),소재지전화번호,영업자시작일,법인명,소재지시작일,행정동명,폐업일자,폐업구분,폐업사유,업태명,지상_부터,지상_까지,지하_부터,지하_까지,총층수,교육수료일자,모범음식점여부,급수시설,업소위치,종업원남,종업원여,급식소종류,평균급식인원수,최대급식인원수,1일급식인원수,일인당평균급식비,운영형태,영업장조리장면적(㎡),영업장객실면적(㎡),영업장무도장면적(㎡),영업장기타면적(㎡),업소내화장실면적(㎡),타업소공동화장실면적(㎡),영업장탈의실면적(㎡),영업장객석면적(㎡),작업장면적(㎡),검사실면적(㎡),진열(판매)대면적(㎡),창고(보관소)면적(㎡),허가(신고)번호,참고사항,조건부허가시작일,조건부허가종료일,조건부허가신고사유,신고조건,내외국인구분,국적
cgg_code,snt_cob_code,yy,upso_sno,snt_cob_nm,perm_nt_ymd,upso_nm,site_addr_rd,site_addr,trdp_area,upso_site_telno,bman_stdt,bup_nm,site_stdt,admdng_nm,dcb_ymd,dcb_gbn_nm,dcb_why,snt_uptae_nm,bdng_jisg_flr_num,bdng_jisg_flr_num2,bdng_under_flr_num,bdng_under_flr_num2,bdng_tot_flr_num,ed_fin_ymd,ge_eh_yn,grade_facil_gbn,site_loc_gbn,eip_man,eip_woman,ptsof_sort,ordtm_ptsof_avg,ordtm_ptsof_max,one_ptsof_stf,avg_food_amt,mng_gbn,trdp_area_jorijang,trdp_area_room,trdp_area_dance,trdp_area_etc,toil_area_upso,toil_etc_area_upso,trdp_area_dress_room,trdp_area_guest_seat,area_wrk,area_isp,trdp_disp_sil_ar,trdp_ware_depo_ar,perm_nt_no,rfn_item,cn_perm_stdt,cn_perm_enddt,cn_perm_nt_sayu,perm_nt_cn,kor_frgnr_gbn,ntn
3200000,102,2016,00003,유흥주점영업,20160504,올리브,서울특별시 관악구 신림로67길 5, 지하1층 (신림동),서울특별시 관악구 신림동  1432번지 68호  ,,,20190415,,20160504,신림동,,,,노래클럽,,,1,1,5,,비대상,상수도전용,지하,,,,,,,,,2.60,46.20,,,1.50,4.00,,20.00,,,,,3200000-102-2016-00003,,,,,,내국인,대한민국
3200000,102,2016,00003,유흥주점영업,20160504,골드,서울특별시 관악구 신림로67길 5, 지하1층 (신림동),서울특별시 관악구 신림동  1432번지 68호  ,,,20190415,,20160504,신림동,,,,노래클럽,,,1,1,5,,비대상,상수도전용,지하,,,,,,,,,2.60,46.20,,,1.50,4.00,,20.00,,,,,3200000-102-2016-00003,,,,,,내국인,대한민국
3200000,102,2016,00003,유흥주점영업,20160504,올리브,서울특별시 관악구 신림로67길 5, 지하1층 (신림동),서울특별시 관악구 신림동  1432번지 68호  ,,,20160504,,20160504,신림동,,,,노래클럽,,,1,1,5,,비대상,상수도전용,지하,,,,,,,,,2.60,46.20,,,1.50,4.00,,20.00,,,,,3200000-102-2016-00003,,,,,,내국인,대한민국
3200000,102,2016,00003,유흥주점영업,20160504,골드,서울특별시 관악구 신림로67길 5, 지하1층 (신림동),서울특별시 관악구 신림동  1432번지 68호  ,,,20160504,,20160504,신림동,,,,노래클럽,,,1,1,5,,비대상,상수도전용,지하,,,,,,,,,2.60,46.20,,,1.50,4.00,,20.00,,,,,3200000-102-2016-00003,,,,,,내국인,대한민국
3200000,102,2017,00001,유흥주점영업,20170109,사탕노래빠,서울특별시 관악구 신림로 351, 지하1층 (신림동),서울특별시 관악구 신림동  1432번지 76호  ,62.87,010*******,20170109,,20170109,신림동,,,,룸살롱,,,1,1,6,,비대상,상수도전용,지하,,,,,,,,,1.37,37.15,0.00,2.10,2.77,0.00,0.00,19.48,,,,,3200000-102-2017-00001,,,,,,내국인,대한민국
3200000,102,2017,00004,유흥주점영업,20170921,희원비즈니스,서울특별시 관악구 봉천로12길 34, 지하1층 (신림동),서울특별시 관악구 신림동  1425번지 29호  ,,010*******,20170922,,20170922,신림동,,,,룸살롱,,,,,,,비대상,상수도전용,지하,,,,,,,,,5.10,40.10,,39.00,,8.00,6.60,,,,,,3200000-102-2017-00004,,,,,,내국인,대한민국
3200000,102,2018,00001,유흥주점영업,20180430,딸기노래타운,서울특별시 관악구 신림로 349, WD호텔 3층 (신림동),서울특별시 관악구 신림동  1432번지 79호  ,,,20180430,,20180430,신림동,,,,노래클럽,3,3,,,21,,비대상,상수도전용,지상,,,,,,,,,6.80,111.36,0.00,134.87,15.80,,3.80,,,,,,3200000-102-2018-00001,,,,,,내국인,대한민국
3200000,102,2018,00001,유흥주점영업,20180430,셀럽노래타운,서울특별시 관악구 신림로 349, WD호텔 3층 (신림동),서울특별시 관악구 신림동  1432번지 79호  ,,,20180430,,20180430,신림동,,,,노래클럽,3,3,,,21,,비대상,상수도전용,지상,,,,,,,,,6.80,111.36,0.00,134.87,15.80,,3.80,,,,,,3200000-102-2018-00001,,,,,,내국인,대한민국
3200000,102,2019,00001,유흥주점영업,20190619,앵두노래빠,서울특별시 관악구 신림로68길 9, 2층 (신림동),서울특별시 관악구 신림동  1425번지 9호  ,,,20190619,,20190619,신림동,,,,룸살롱,2,2,,,,,비대상,상수도전용,지상,,,,,,,,,4.50,48.00,,27.30,1.50,,,,,,,,3200000-102-2019-00001,,,,,,내국인,대한민국
3200000,102,2019,00002,유흥주점영업,20190702,줄넘기,서울특별시 관악구 신림로 353, 지하1층 (신림동),서울특별시 관악구 신림동  1432번지 73호  ,,,20190702,,20190702,신림동,,,,룸살롱,,,1,1,8,,비대상,상수도전용,,,,,,,,,,5.72,42.64,,27.14,,,,,,,,,3200000-102-2019-00002,,,,,,내국인,대한민국
3200000,102,2019,00003,유흥주점영업,20190709,골든벨,서울특별시 관악구 신림로 353, 지하1층 (신림동),서울특별시 관악구 신림동  1432번지 73호  ,,010*******,20190709,,20190709,신림동,,,,룸살롱,,,1,1,,,비대상,상수도전용,지하,,,,,,,,,5.60,29.50,,20.88,,,,,,,,,3200000-102-2019-00003,,,,,,내국인,대한민국
3200000,102,1999,09267,유흥주점영업,19991207,소마(SOMA),서울특별시 관악구 난곡로66길 8, (신림동,지하1층),서울특별시 관악구 신림동  527번지 4호  지하1층,89.07,  02 8682778  ,20190304,,20010303,신사동,,,,룸살롱,,,1,1,,,비대상,,지하,,,,,,,,,8.49,42.25,0.00,0.00,0.00,5.50,4.19,34.14,0.00,0.00,,,3200000-102-1999-09267,,,,,,내국인,대한민국
3200000,102,1999,09267,유흥주점영업,19991207,정 노래빠,서울특별시 관악구 난곡로66길 8, (신림동,지하1층),서울특별시 관악구 신림동  527번지 4호  지하1층,89.07,  02 8682778  ,20190304,,20010303,신사동,,,,룸살롱,,,1,1,,,비대상,,지하,,,,,,,,,8.49,42.25,0.00,0.00,0.00,5.50,4.19,34.14,0.00,0.00,,,3200000-102-1999-09267,,,,,,내국인,대한민국
3200000,102,1999,09267,유흥주점영업,19991207,황제 노래빠,서울특별시 관악구 난곡로66길 8, (신림동,지하1층),서울특별시 관악구 신림동  527번지 4호  지하1층,89.07,  02 8682778  ,20190304,,20010303,신사동,,,,룸살롱,,,1,1,,,비대상,,지하,,,,,,,,,8.49,42.25,0.00,0.00,0.00,5.50,4.19,34.14,0.00,0.00,,,3200000-102-1999-09267,,,,,,내국인,대한민국
3200000,102,1999,09267,유흥주점영업,19991207,소마(SOMA),서울특별시 관악구 난곡로66길 8, (신림동,지하1층),서울특별시 관악구 신림동  527번지 4호  지하1층,89.07,  02 8682778  ,20150601,,20010303,신사동,,,,룸살롱,,,1,1,,,비대상,,지하,,,,,,,,,8.49,42.25,0.00,0.00,0.00,5.50,4.19,34.14,0.00,0.00,,,3200000-102-1999-09267,,,,,,내국인,대한민국
3200000,102,1999,09267,유흥주점영업,19991207,정 노래빠,서울특별시 관악구 난곡로66길 8, (신림동,지하1층),서울특별시 관악구 신림동  527번지 4호  지하1층,89.07,  02 8682778  ,20150601,,20010303,신사동,,,,룸살롱,,,1,1,,,비대상,,지하,,,,,,,,,8.49,42.25,0.00,0.00,0.00,5.50,4.19,34.14,0.00,0.00,,,3200000-102-1999-09267,,,,,,내국인,대한민국
3200000,102,1999,09267,유흥주점영업,19991207,황제 노래빠,서울특별시 관악구 난곡로66길 8, (신림동,지하1층),서울특별시 관악구 신림동  527번지 4호  지하1층,89.07,  02 8682778  ,20150601,,20010303,신사동,,,,룸살롱,,,1,1,,,비대상,,지하,,,,,,,,,8.49,42.25,0.00,0.00,0.00,5.50,4.19,34.14,0.00,0.00,,,3200000-102-1999-09267,,,,,,내국인,대한민국
3200000,102,1999,09268,유흥주점영업,19991209,킹노래빠,서울특별시 관악구 남부순환로 1481, (신림동),서울특별시 관악구 신림동  527번지 9호  ,143.67,  02 8675534  ,20160202,,20010518,신사동,,,,룸살롱,,,1,1,,,비대상,,지하,,,,,,,,,8.09,47.84,0.00,14.64,5.18,0.00,0.00,67.92,0.00,0.00,,,3200000-102-1999-09268,,,,,,내국인,대한민국
3200000,102,2000,07734,유흥주점영업,20001011,S노래빠,서울특별시 관악구 난곡로66길 7, (신림동),서울특별시 관악구 신림동  529번지 7호  ,95.34,  02 8562262  ,20170217,,19980810,신사동,,,,스텐드바,,,,,,,비대상,,지하,,,,,,,,,13.00,33.20,0.00,47.64,1.50,6.84,0.00,0.00,,,,,3200000-102-2000-07734,,,,,,내국인,대한민국
3200000,102,2000,10140,유흥주점영업,20000221,자이노래빠,서울특별시 관악구 난곡로66길 14, (신림동),서울특별시 관악구 신림동  527번지 11호  ,,  02 8594657  ,20181107,,20000221,신사동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,8.36,75.58,,6.20,6.46,,15.04,40.96,0.00,0.00,,,3200000-102-2000-10140,,,,,,내국인,대한민국
3200000,102,2000,10140,유흥주점영업,20000221,자이노래빠,서울특별시 관악구 난곡로66길 14, (신림동),서울특별시 관악구 신림동  527번지 11호  ,,  02 8594657  ,20101222,,20000221,신사동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,8.36,75.58,,6.20,6.46,,15.04,40.96,0.00,0.00,,,3200000-102-2000-10140,,,,,,내국인,대한민국
3200000,102,2000,10363,유흥주점영업,20000616,서울노래바,서울특별시 관악구 난곡로66길 6, (신림동),서울특별시 관악구 신림동  527번지 7호  ,89.81,  02 8755038  ,20160111,,20010613,신사동,,,,카바레,,,1,1,4,,비대상,상수도전용,지하,,,,,,,,,7.20,48.86,0.00,2.30,2.94,0.00,0.00,28.51,,,,,3200000-102-2000-10363,,,,,,내국인,대한민국
3200000,102,2001,11338,유흥주점영업,20011023,오페라 하우스,서울특별시 관악구 남부순환로 1483, 지하1층 (신림동),서울특별시 관악구 신림동  527번지 10호  ,,  02 851 647  ,20161209,,20011023,신사동,,,,룸살롱,,,1,1,,,비대상,,지하,,,,,,,,,4.30,62.30,,13.00,,,,,0.00,0.00,,,3200000-102-2001-11338,,,,,,내국인,대한민국
3200000,102,2007,00002,유흥주점영업,20070220,신바람메들리 나이트,서울특별시 관악구 난곡로 324, 지하1층 (신림동),서울특별시 관악구 신림동  529번지 4호  지하1층,,010*******,20140423,,20070220,신사동,20150907,자진폐업,영업부진,고고(디스코)클럽,,,,,,,비대상,,지하,,,,,,,,,11.34,30.84,,,18.36,,,286.94,,,,,3200000-102-2007-00002,,,,,,내국인,대한민국
3200000,102,2010,00010,유흥주점영업,20101216,카라노래빠,서울특별시 관악구 난곡로66길 12, 지하1층 (신림동),서울특별시 관악구 신림동  527번지 5호  ,45.42,02  389 5033  ,20151208,,20101216,신사동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,7.59,30.99,0.00,0.00,0.00,2.40,0.00,6.84,,,,,3200000-102-2010-00010,,,,,,내국인,대한민국
3200000,102,1980,07815,유흥주점영업,19800123,텐프로 란제리,서울특별시 관악구 신림로 322-1, (신림동),서울특별시 관악구 신림동  1641번지 10호  ,,,20161123,,19960511,서원동,,,,간이주점,,,,,,,비대상,,지하,,,,,,,,,10.26,47.85,,29.66,10.46,,,,,,,,3200000-102-1980-07815,,,,,,내국인,대한민국
3200000,102,1983,07817,유흥주점영업,19830601,폭포수노래빠,서울특별시 관악구 관천로 42, 지하1층 (신림동),서울특별시 관악구 신림동  1639번지 5호  ,66.15,  02 8741058  ,20030729,,19980608,서원동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,4.06,41.60,0.00,0.00,2.00,0.00,0.00,18.49,,,,,3200000-102-1983-07817,,,,,,내국인,
3200000,102,1987,07740,유흥주점영업,19870327,준코뮤직타운 신림2호점,서울특별시 관악구 신림로59길 14, (신림동),서울특별시 관악구 신림동  1640번지 31호  ,542.17,02  877 1243  ,20180404,주식회사 준코,19980911,서원동,,,,고고(디스코)클럽,,,,,,,비대상,,지하,,,,,,,,,16.24,24.64,56.12,46.30,21.08,0.00,0.00,377.79,0.00,0.00,,,3200000-102-1987-07740,,,,,,내국인,대한민국
3200000,102,1987,07740,유흥주점영업,19870327,준코뮤직타운 신림2호점,서울특별시 관악구 신림로59길 14, (신림동),서울특별시 관악구 신림동  1640번지 31호  ,542.17,02  877 1243  ,20170217,주식회사 준코,19980911,서원동,,,,고고(디스코)클럽,,,,,,,비대상,,지하,,,,,,,,,16.24,24.64,56.12,46.30,21.08,0.00,0.00,377.79,0.00,0.00,,,3200000-102-1987-07740,,,,,,내국인,대한민국
3200000,102,1999,09483,유흥주점영업,19990906,킹&퀸(King&Queen),서울특별시 관악구 관천로 44, (신림동),서울특별시 관악구 신림동  1639번지 4호  ,86.73,010*******,20131030,,19990906,서원동,20150611,행정처분,행정처분,룸살롱,0,0,1,1,0,,비대상,상수도전용,지하,0,0,,,,,,,4.26,42.78,0.00,34.66,5.03,0.00,0.00,0.00,0.00,0.00,,,3200000-102-1999-09483,,,,,,내국인,대한민국
3200000,102,2000,10155,유흥주점영업,20000302,솜,서울특별시 관악구 남부순환로 1588, (신림동),서울특별시 관악구 신림동  1639번지 1호  ,,  02 8780119  ,20150203,,20010927,서원동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,5.28,39.73,,,,,5.40,43.20,,,,,3200000-102-2000-10155,,,,,,내국인,대한민국
3200000,102,2000,10450,유흥주점영업,20000731,산울림,서울특별시 관악구 관천로 34, (신림동),서울특별시 관악구 신림동  1639번지 59호  ,47.27,010*******,20140123,,20000731,서원동,20190307,행정처분,행정처분,룸살롱,,,,,,,비대상,,지하,,,,,,,,,3.48,25.99,0.00,0.00,4.90,0.00,0.00,12.90,0.00,0.00,,,3200000-102-2000-10450,,,,,,내국인,대한민국
3200000,102,2001,10877,유흥주점영업,20010412,백화원,서울특별시 관악구 관천로 38, (신림동),서울특별시 관악구 신림동  1639번지 53호  ,,  02 8845211  ,20030430,,20010412,서원동,20130405,행정처분,행정처분,룸살롱,2,2,0,0,0,20030822,비대상,,지상,0,0,,,,,,,5.26,30.80,,,1.95,,,12.33,0.00,0.00,,,3200000-102-2001-10877,,,,,,내국인,
3200000,102,2001,11102,유흥주점영업,20010802,비너스,서울특별시 관악구 신림로59길 28, 지하1층 (신림동),서울특별시 관악구 신림동  1639번지 64호  ,,02  871 7079  ,20190325,,20010802,서원동,,,,룸살롱,0,0,1,1,5,,비대상,상수도전용,지하,0,0,,,,,,,6.30,57.01,,,7.82,,,22.20,,,,,3200000-102-2001-11102,,,,,,내국인,대한민국
3200000,102,2001,11102,유흥주점영업,20010802,럭키노래빠,서울특별시 관악구 신림로59길 28, 지하1층 (신림동),서울특별시 관악구 신림동  1639번지 64호  ,,02  871 7079  ,20190325,,20010802,서원동,,,,룸살롱,0,0,1,1,5,,비대상,상수도전용,지하,0,0,,,,,,,6.30,57.01,,,7.82,,,22.20,,,,,3200000-102-2001-11102,,,,,,내국인,대한민국
3200000,102,2001,11102,유흥주점영업,20010802,비너스,서울특별시 관악구 신림로59길 28, 지하1층 (신림동),서울특별시 관악구 신림동  1639번지 64호  ,,02  871 7079  ,20181218,,20010802,서원동,,,,룸살롱,0,0,1,1,5,,비대상,상수도전용,지하,0,0,,,,,,,6.30,57.01,,,7.82,,,22.20,,,,,3200000-102-2001-11102,,,,,,내국인,대한민국
3200000,102,2001,11102,유흥주점영업,20010802,럭키노래빠,서울특별시 관악구 신림로59길 28, 지하1층 (신림동),서울특별시 관악구 신림동  1639번지 64호  ,,02  871 7079  ,20181218,,20010802,서원동,,,,룸살롱,0,0,1,1,5,,비대상,상수도전용,지하,0,0,,,,,,,6.30,57.01,,,7.82,,,22.20,,,,,3200000-102-2001-11102,,,,,,내국인,대한민국
3200000,102,2001,11102,유흥주점영업,20010802,비너스,서울특별시 관악구 신림로59길 28, 지하1층 (신림동),서울특별시 관악구 신림동  1639번지 64호  ,,02  871 7079  ,20170807,,20010802,서원동,,,,룸살롱,0,0,1,1,5,,비대상,상수도전용,지하,0,0,,,,,,,6.30,57.01,,,7.82,,,22.20,,,,,3200000-102-2001-11102,,,,,,내국인,대한민국
3200000,102,2001,11102,유흥주점영업,20010802,럭키노래빠,서울특별시 관악구 신림로59길 28, 지하1층 (신림동),서울특별시 관악구 신림동  1639번지 64호  ,,02  871 7079  ,20170807,,20010802,서원동,,,,룸살롱,0,0,1,1,5,,비대상,상수도전용,지하,0,0,,,,,,,6.30,57.01,,,7.82,,,22.20,,,,,3200000-102-2001-11102,,,,,,내국인,대한민국
3200000,102,2001,11340,유흥주점영업,20011204,전국노래장,서울특별시 관악구 신원로 39, 지하1층 (신림동),서울특별시 관악구 신림동  1638번지 15호  ,,  02 8841165  ,20171211,,20011204,서원동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,5.51,51.30,,14.24,,5.00,,,,,,,3200000-102-2001-11340,,,,,,외국인,중국
3200000,102,2001,11342,유흥주점영업,20011221,쿨 노래바,서울특별시 관악구 남부순환로 1592-5, (신림동),서울특별시 관악구 신림동  1639번지 16호  ,,02  886 9492  ,20190422,,20011221,서원동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,6.86,42.91,,14.02,2.56,,,26.08,,,,,3200000-102-2001-11342,,,,,,내국인,대한민국
3200000,102,2001,11342,유흥주점영업,20011221,메카노래빠,서울특별시 관악구 남부순환로 1592-5, (신림동),서울특별시 관악구 신림동  1639번지 16호  ,,02  886 9492  ,20190422,,20011221,서원동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,6.86,42.91,,14.02,2.56,,,26.08,,,,,3200000-102-2001-11342,,,,,,내국인,대한민국
3200000,102,2001,11342,유흥주점영업,20011221,쿨 노래바,서울특별시 관악구 남부순환로 1592-5, (신림동),서울특별시 관악구 신림동  1639번지 16호  ,,02  886 9492  ,20150921,,20011221,서원동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,6.86,42.91,,14.02,2.56,,,26.08,,,,,3200000-102-2001-11342,,,,,,내국인,대한민국
3200000,102,2001,11342,유흥주점영업,20011221,메카노래빠,서울특별시 관악구 남부순환로 1592-5, (신림동),서울특별시 관악구 신림동  1639번지 16호  ,,02  886 9492  ,20150921,,20011221,서원동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,6.86,42.91,,14.02,2.56,,,26.08,,,,,3200000-102-2001-11342,,,,,,내국인,대한민국
3200000,102,2003,00005,유흥주점영업,20030305,카리브,서울특별시 관악구 남부순환로 1590-6, (신림동),서울특별시 관악구 신림동  1639번지 6호  ,137.33,,20091231,,20030305,서원동,20141231,자진폐업,계약만료,룸살롱,0,0,1,1,6,20090220,비대상,상수도전용,지하,0,0,,,,,,,5.16,72.32,0.00,54.69,5.16,0.00,0.00,0.00,0.00,0.00,,,3200000-102-2003-00005,,,,,,내국인,대한민국
3200000,102,2005,00005,유흥주점영업,20050913,원·투·쓰리,서울특별시 관악구 신림로 329, (신림동,지상4층),서울특별시 관악구 신림동  1640번지 13호  지상4층,81.70,  02 8897753  ,20120416,,20050913,서원동,,,,룸살롱,,,,,,,비대상,,지상,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81.70,,,,,3200000-102-2005-00005,,,,,,내국인,대한민국
3200000,102,2007,00001,유흥주점영업,20070108,공주들이대기하는노래빠,서울특별시 관악구 남부순환로 1592, 지하1층 (신림동),서울특별시 관악구 신림동  1639번지 8호  ,,  02 8859999  ,20190404,,20070108,서원동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,8.70,36.25,,33.53,,10.22,7.59,,,,,,3200000-102-2007-00001,,,,,,내국인,대한민국
3200000,102,2007,00001,유흥주점영업,20070108,공주노래빠,서울특별시 관악구 남부순환로 1592, 지하1층 (신림동),서울특별시 관악구 신림동  1639번지 8호  ,,  02 8859999  ,20190404,,20070108,서원동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,8.70,36.25,,33.53,,10.22,7.59,,,,,,3200000-102-2007-00001,,,,,,내국인,대한민국
3200000,102,2007,00001,유흥주점영업,20070108,공주들이대기하는노래빠,서울특별시 관악구 남부순환로 1592, 지하1층 (신림동),서울특별시 관악구 신림동  1639번지 8호  ,,  02 8859999  ,20081218,,20070108,서원동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,8.70,36.25,,33.53,,10.22,7.59,,,,,,3200000-102-2007-00001,,,,,,내국인,대한민국
3200000,102,2007,00001,유흥주점영업,20070108,공주노래빠,서울특별시 관악구 남부순환로 1592, 지하1층 (신림동),서울특별시 관악구 신림동  1639번지 8호  ,,  02 8859999  ,20081218,,20070108,서원동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,8.70,36.25,,33.53,,10.22,7.59,,,,,,3200000-102-2007-00001,,,,,,내국인,대한민국
3200000,102,2009,00001,유흥주점영업,20090219,장윤정노래빠,서울특별시 관악구 신림로59길 14, 지하1층 (신림동),서울특별시 관악구 신림동  1640번지 31호  지하1층,75.70,  02 8853350  ,20121224,,20090219,서원동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,1.50,54.30,0.00,0.00,0.00,5.50,0.00,19.90,,,,,3200000-102-2009-00001,,,,,,내국인,대한민국
3200000,102,2009,00005,유흥주점영업,20090828,준코뮤직타운 신림2호점,서울특별시 관악구 신림로59길 14, (신림동, 지하2층),서울특별시 관악구 신림동  1640번지 31호  ,,02  877 1243  ,20180404,주식회사 준코,20090828,서원동,,,,룸살롱,,,2,2,,,비대상,,지하,,,,,,,,,30.80,206.30,,50.30,,19.72,,,,,,,3200000-102-2009-00005,,,,,,내국인,대한민국
3200000,102,2009,00005,유흥주점영업,20090828,준코뮤직타운 신림2호점,서울특별시 관악구 신림로59길 14, (신림동, 지하2층),서울특별시 관악구 신림동  1640번지 31호  ,,02  877 1243  ,20170217,주식회사 준코,20090828,서원동,,,,룸살롱,,,2,2,,,비대상,,지하,,,,,,,,,30.80,206.30,,50.30,,19.72,,,,,,,3200000-102-2009-00005,,,,,,내국인,대한민국
3200000,102,2009,00006,유흥주점영업,20090915,조이,서울특별시 관악구 신림로59길 14, (신림동,지상2층),서울특별시 관악구 신림동  1640번지 31호  지상2층,,,20090915,,20090915,서원동,,,,간이주점,2,2,,,7,20101209,비대상,,지상,,,,,,,,,2.70,42.92,,,5.10,,,17.35,,,,,3200000-102-2009-00006,,,,,,내국인,대한민국
3200000,102,2009,00013,유흥주점영업,20091222,하이힐,서울특별시 관악구 신림로 317, 지하1층 (신림동),서울특별시 관악구 신림동  1638번지 17호  지하1층,,02  882 1257  ,20181203,,20091222,서원동,,,,룸살롱,,,1,1,2,,비대상,상수도전용,지하,,,,,,,,,5.20,46.50,,,3.36,,,21.14,,,,,3200000-102-2009-00013,,,,,,내국인,대한민국
3200000,102,2009,00013,유흥주점영업,20091222,물고기,서울특별시 관악구 신림로 317, 지하1층 (신림동),서울특별시 관악구 신림동  1638번지 17호  지하1층,,02  882 1257  ,20181203,,20091222,서원동,,,,룸살롱,,,1,1,2,,비대상,상수도전용,지하,,,,,,,,,5.20,46.50,,,3.36,,,21.14,,,,,3200000-102-2009-00013,,,,,,내국인,대한민국
3200000,102,2009,00013,유흥주점영업,20091222,하이힐,서울특별시 관악구 신림로 317, 지하1층 (신림동),서울특별시 관악구 신림동  1638번지 17호  지하1층,,02  882 1257  ,20150626,,20091222,서원동,,,,룸살롱,,,1,1,2,,비대상,상수도전용,지하,,,,,,,,,5.20,46.50,,,3.36,,,21.14,,,,,3200000-102-2009-00013,,,,,,내국인,대한민국
3200000,102,2009,00013,유흥주점영업,20091222,물고기,서울특별시 관악구 신림로 317, 지하1층 (신림동),서울특별시 관악구 신림동  1638번지 17호  지하1층,,02  882 1257  ,20150626,,20091222,서원동,,,,룸살롱,,,1,1,2,,비대상,상수도전용,지하,,,,,,,,,5.20,46.50,,,3.36,,,21.14,,,,,3200000-102-2009-00013,,,,,,내국인,대한민국
3200000,102,2010,00001,유흥주점영업,20100211,아라아라,서울특별시 관악구 신림로59길 10, 지하1층 (신림동),서울특별시 관악구 신림동  1640번지 40호  ,,010*******,20100211,,20100211,서원동,,,,룸살롱,,,1,1,4,,비대상,,지하,,,,,,,,,1.80,42.50,,,6.72,,,42.22,,,,,3200000-102-2010-00001,,,,,,내국인,대한민국
3200000,102,2010,00009,유흥주점영업,20101215,W유흥주점,서울특별시 관악구 남부순환로 1594-6, (신림동,(지상2층)),서울특별시 관악구 신림동  1639번지 21호  (지상2층),,02  873 7959  ,20151125,,20101215,서원동,,,,룸살롱,2,2,,,4,,비대상,상수도전용,지상,7,,,,,,,,4.90,35.09,,,5.23,,,13.87,,,,,3200000-102-2010-00009,,,,,,내국인,대한민국
3200000,102,2011,00005,유흥주점영업,20110818,허니노래빠,서울특별시 관악구 남부순환로 1594-1, 지하1층 (신림동),서울특별시 관악구 신림동  1639번지 19호  지하1층,,,20170817,,20110818,서원동,,,,룸살롱,,,1,1,,,비대상,,지하,,,,,,,,,6.60,30.19,,,5.69,,,16.50,,,,,3200000-102-2011-00005,,,,,,내국인,대한민국
3200000,102,2011,00008,유흥주점영업,20111005,텔미노래바,서울특별시 관악구 관천로 36-1, (신림동,지하1층),서울특별시 관악구 신림동  1639번지 57호  지하1층,,,20181016,,20111005,서원동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,3.90,40.41,,8.98,2.86,,,24.44,,,,,3200000-102-2011-00008,,,,,,내국인,대한민국
3200000,102,2011,00008,유흥주점영업,20111005,별노래빠,서울특별시 관악구 관천로 36-1, (신림동,지하1층),서울특별시 관악구 신림동  1639번지 57호  지하1층,,,20181016,,20111005,서원동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,3.90,40.41,,8.98,2.86,,,24.44,,,,,3200000-102-2011-00008,,,,,,내국인,대한민국
3200000,102,2011,00008,유흥주점영업,20111005,텔미노래바,서울특별시 관악구 관천로 36-1, (신림동,지하1층),서울특별시 관악구 신림동  1639번지 57호  지하1층,,,20170817,,20111005,서원동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,3.90,40.41,,8.98,2.86,,,24.44,,,,,3200000-102-2011-00008,,,,,,내국인,대한민국
3200000,102,2011,00008,유흥주점영업,20111005,별노래빠,서울특별시 관악구 관천로 36-1, (신림동,지하1층),서울특별시 관악구 신림동  1639번지 57호  지하1층,,,20170817,,20111005,서원동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,3.90,40.41,,8.98,2.86,,,24.44,,,,,3200000-102-2011-00008,,,,,,내국인,대한민국
3200000,102,2011,00009,유흥주점영업,20111019,#(샵),서울특별시 관악구 신림로 329, (신림동,지상3층),서울특별시 관악구 신림동  1640번지 13호  지상3층,,,20170104,,20111019,서원동,,,,비어(바)살롱,3,3,,,6,,비대상,상수도전용,지상2층이상,,,,,,,,,4.60,26.22,,,9.50,,,58.65,,,,,3200000-102-2011-00009,,,,,,내국인,대한민국
