시군구코드,업종코드,년도,업소일련번호,업종명,허가신고일,업소명,소재지도로명,소재지지번,영업장면적(㎡),소재지전화번호,영업자시작일,법인명,소재지시작일,행정동명,폐업일자,폐업구분,폐업사유,업태명,지상_부터,지상_까지,지하_부터,지하_까지,총층수,교육수료일자,모범음식점여부,급수시설,업소위치,종업원남,종업원여,급식소종류,평균급식인원수,최대급식인원수,1일급식인원수,일인당평균급식비,운영형태,영업장조리장면적(㎡),영업장객실면적(㎡),영업장무도장면적(㎡),영업장기타면적(㎡),업소내화장실면적(㎡),타업소공동화장실면적(㎡),영업장탈의실면적(㎡),영업장객석면적(㎡),작업장면적(㎡),검사실면적(㎡),진열(판매)대면적(㎡),창고(보관소)면적(㎡),허가(신고)번호,참고사항,조건부허가시작일,조건부허가종료일,조건부허가신고사유,신고조건,내외국인구분,국적
cgg_code,snt_cob_code,yy,upso_sno,snt_cob_nm,perm_nt_ymd,upso_nm,site_addr_rd,site_addr,trdp_area,upso_site_telno,bman_stdt,bup_nm,site_stdt,admdng_nm,dcb_ymd,dcb_gbn_nm,dcb_why,snt_uptae_nm,bdng_jisg_flr_num,bdng_jisg_flr_num2,bdng_under_flr_num,bdng_under_flr_num2,bdng_tot_flr_num,ed_fin_ymd,ge_eh_yn,grade_facil_gbn,site_loc_gbn,eip_man,eip_woman,ptsof_sort,ordtm_ptsof_avg,ordtm_ptsof_max,one_ptsof_stf,avg_food_amt,mng_gbn,trdp_area_jorijang,trdp_area_room,trdp_area_dance,trdp_area_etc,toil_area_upso,toil_etc_area_upso,trdp_area_dress_room,trdp_area_guest_seat,area_wrk,area_isp,trdp_disp_sil_ar,trdp_ware_depo_ar,perm_nt_no,rfn_item,cn_perm_stdt,cn_perm_enddt,cn_perm_nt_sayu,perm_nt_cn,kor_frgnr_gbn,ntn
3240000,102,2011,00007,유흥주점영업,20110523,황진이 2,서울특별시 강동구 진황도로 106, (길동),서울특별시 강동구 길동  458번지 1호  ,,02  470 5558  ,20110523,,20110523,길동,,,,룸살롱,1,1,,,2,,비대상,상수도전용,지상,,,,,,,,,3.10,37.70,,35.20,,,,,,,,,3240000-102-2011-00007,,,,,,내국인,대한민국
3240000,102,2011,00008,유흥주점영업,20110627,길동노래바,서울특별시 강동구 진황도로 106, (길동),서울특별시 강동구 길동  458번지 1호  ,,010*******,20161202,,20110627,길동,,,,룸살롱,1,1,,,3,,비대상,상수도전용,지상,,,,,,,,,8.60,55.10,,28.20,,,,,,,,,3240000-102-2011-00008,,,,,,내국인,대한민국
3240000,102,2011,00008,유흥주점영업,20110627,비타민,서울특별시 강동구 진황도로 106, (길동),서울특별시 강동구 길동  458번지 1호  ,,010*******,20161202,,20110627,길동,,,,룸살롱,1,1,,,3,,비대상,상수도전용,지상,,,,,,,,,8.60,55.10,,28.20,,,,,,,,,3240000-102-2011-00008,,,,,,내국인,대한민국
3240000,102,2011,00010,유흥주점영업,20110914,제이제이,서울특별시 강동구 천호대로177길 10, (길동,지상1층),서울특별시 강동구 길동  459번지  지상1층,,010*******,20150401,,20110914,길동,,,,룸살롱,1,1,,,3,,비대상,상수도전용,지상,,,,,,,,,8.00,23.80,,42.20,4.00,,16.50,,,,,,3240000-102-2011-00010,,,,,,내국인,대한민국
3240000,102,2011,00011,유흥주점영업,20111025,보고또보고,서울특별시 강동구 진황도로 110, (길동,(2층)),서울특별시 강동구 길동  458번지 3호  (2층),,02  487 1231  ,20120702,,20111025,길동,,,,룸살롱,2,2,,,3,,비대상,상수도전용,지상2층이상,,,,,,,,,10.40,26.10,,86.20,,,,18.40,,,,,3240000-102-2011-00011,,,,,,내국인,대한민국
3240000,102,2011,00012,유흥주점영업,20111123,뉴스타대경,서울특별시 강동구 양재대로111길 18, (길동),서울특별시 강동구 길동  388번지 3호  지하1층,66.48,  02 4836662  ,20180618,,20111123,길동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,2.24,47.89,0.00,16.35,0.00,0.00,0.00,0.00,,,,,3240000-102-2011-00012,,,,,,내국인,대한민국
3240000,102,2011,00012,유흥주점영업,20111123,뉴스타대경,서울특별시 강동구 양재대로111길 18, (길동),서울특별시 강동구 길동  388번지 3호  지하1층,66.48,  02 4836662  ,20111123,,20111123,길동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,2.24,47.89,0.00,16.35,0.00,0.00,0.00,0.00,,,,,3240000-102-2011-00012,,,,,,내국인,대한민국
3240000,102,2011,00013,유흥주점영업,20111123,모모라이브,서울특별시 강동구 천호대로 1135, (길동),서울특별시 강동구 길동  459번지 2호  -402,,  02 4737235  ,20180625,,20111123,길동,,,,기타,4,4,,,8,,비대상,상수도전용,지상,1,1,,,,,,,14.85,40.46,,46.82,1.50,,4.55,66.30,,,,,3240000-102-2011-00013,,,,,,내국인,대한민국
3240000,102,2011,00013,유흥주점영업,20111123,모모라이브,서울특별시 강동구 천호대로 1135, (길동),서울특별시 강동구 길동  459번지 2호  -402,,  02 4737235  ,20161201,,20111123,길동,,,,기타,4,4,,,8,,비대상,상수도전용,지상,1,1,,,,,,,14.85,40.46,,46.82,1.50,,4.55,66.30,,,,,3240000-102-2011-00013,,,,,,내국인,대한민국
3240000,102,2011,00014,유흥주점영업,20111215,신뻐꾸기,서울특별시 강동구 천호대로177길 16, (길동),서울특별시 강동구 길동  458번지 6호  ,74.97,  02 4743994  ,20170830,,20111215,길동,,,,룸살롱,1,1,,,6,,비대상,상수도전용,지상,,,,,,,,,3.69,33.30,0.00,36.38,1.60,0.00,0.00,0.00,,,,,3240000-102-2011-00014,,,,,,내국인,대한민국
3240000,102,2011,00015,유흥주점영업,20111223,파라다이스,서울특별시 강동구 양재대로111길 28, 지하1층 (길동),서울특별시 강동구 길동  387번지 7호  지하1층,,02  475 0907  ,20171130,,20111223,길동,,,,룸살롱,,,1,1,6,,비대상,상수도전용,지하,1,,,,,,,,4.00,168.40,,95.01,9.00,,,,,,,,3240000-102-2011-00015,,,,,,내국인,대한민국
3240000,102,2012,00001,유흥주점영업,20120111,메카,서울특별시 강동구 진황도로 104, (길동),서울특별시 강동구 길동  458번지  ,,02  472 5802  ,20170728,,20120111,길동,,,,룸살롱,1,1,,,4,,비대상,상수도전용,지상,,,,,,,,,8.00,47.20,,19.24,,,,,,,,,3240000-102-2012-00001,,,,,,내국인,대한민국
3240000,102,2012,00002,유흥주점영업,20120207,바나나,서울특별시 강동구 천호대로177길 16, (길동),서울특별시 강동구 길동  458번지 6호  ,,02  474 3995  ,20120207,,20120207,길동,,,,룸살롱,1,1,,,,,비대상,상수도전용,지상,,,,,,,,,5.90,28.00,,12.90,1.40,,,,,,,,3240000-102-2012-00002,,,,,,내국인,대한민국
3240000,102,2012,00004,유흥주점영업,20120224,홀릭,서울특별시 강동구 천호대로175길 11, (길동),서울특별시 강동구 길동  454번지 2호  ,,02  482 2271  ,20150324,,20120224,길동,,,,룸살롱,,,1,1,,,비대상,상수도전용,지하,,,,,,,,,5.20,20.50,,23.10,,3.00,,,,,,,3240000-102-2012-00004,,,,,,내국인,대한민국
3240000,102,2012,00005,유흥주점영업,20120313,센스,서울특별시 강동구 진황도로 93, (길동),서울특별시 강동구 길동  415번지 18호  ,,02  04823470  ,20190208,,20120313,길동,,,,룸살롱,,,1,1,15,,비대상,상수도전용,지하,1,,,,,,,,8.40,78.77,,48.69,4.00,,,,,,,,3240000-102-2012-00005,,,,,,내국인,대한민국
3240000,102,2012,00005,유흥주점영업,20120313,센스,서울특별시 강동구 진황도로 93, (길동),서울특별시 강동구 길동  415번지 18호  ,,02  04823470  ,20120313,,20120313,길동,,,,룸살롱,,,1,1,15,,비대상,상수도전용,지하,1,,,,,,,,8.40,78.77,,48.69,4.00,,,,,,,,3240000-102-2012-00005,,,,,,내국인,대한민국
3240000,102,2012,00006,유흥주점영업,20120627,노래자랑,서울특별시 강동구 진황도로 110, 2층 (길동),서울특별시 강동구 길동  458번지 3호  2층,,02  489 3848  ,20170103,,20120627,길동,,,,룸살롱,2,2,,,,,비대상,,지상2층이상,,,,,,,,,12.24,68.71,,55.13,10.00,,10.80,70.12,,,,,3240000-102-2012-00006,,,,,,내국인,대한민국
3240000,102,2012,00007,유흥주점영업,20121106,미인노래주점,서울특별시 강동구 양재대로111길 8, (길동),서울특별시 강동구 길동  389번지 4호  ,,010*******,20121106,,20121106,길동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,5.96,59.40,,24.64,,,,,,,,,3240000-102-2012-00007,,,,,,내국인,대한민국
3240000,102,2012,00008,유흥주점영업,20121213,비바,서울특별시 강동구 천호대로175길 55, 2층 (길동),서울특별시 강동구 길동  415번지 7호  2층,141.69,  02 4874948  ,20140520,,20121213,길동,,,,룸살롱,2,2,,,3,,비대상,상수도전용,지상,,,,,,,,,8.97,79.47,0.00,49.25,4.00,,0.00,0.00,,,,,3240000-102-2012-00008,,,,,,내국인,대한민국
3240000,102,2013,00001,유흥주점영업,20130612,굿타임,서울특별시 강동구 진황도로 110, (길동),서울특별시 강동구 길동  458번지 3호  1층,,010*******,20180615,,20130612,길동,,,,룸살롱,1,1,,,3,,비대상,상수도전용,지상,,,,,,,,,9.40,53.20,,17.10,4.00,,,,,,,,3240000-102-2013-00001,,,,,,내국인,대한민국
3240000,102,2013,00001,유흥주점영업,20130612,굿타임,서울특별시 강동구 진황도로 110, (길동),서울특별시 강동구 길동  458번지 3호  1층,,010*******,20130612,,20130612,길동,,,,룸살롱,1,1,,,3,,비대상,상수도전용,지상,,,,,,,,,9.40,53.20,,17.10,4.00,,,,,,,,3240000-102-2013-00001,,,,,,내국인,대한민국
3240000,102,2013,00002,유흥주점영업,20130822,마을,서울특별시 강동구 천호대로177길 16, (길동,2층),서울특별시 강동구 길동  458번지 6호  2층,68.21,010*******,20130822,,20130822,길동,,,,룸살롱,2,2,,,,,비대상,상수도전용,지상,,,,,,,,,15.50,34.80,0.00,17.91,0.00,0.00,0.00,0.00,,,,,3240000-102-2013-00002,,,,,,내국인,대한민국
3240000,102,2013,00003,유흥주점영업,20131017,해커노래주점,서울특별시 강동구 천호대로175길 55, (길동),서울특별시 강동구 길동  415번지 7호  ,,02  471 3022  ,20180309,,20131017,길동,,,,룸살롱,3,3,,,3,,비대상,상수도전용,지상,,,,,,,,,2.20,73.83,,16.60,6.00,,,,,,,,3240000-102-2013-00003,,,,,,내국인,대한민국
3240000,102,2013,00003,유흥주점영업,20131017,써니,서울특별시 강동구 천호대로175길 55, (길동),서울특별시 강동구 길동  415번지 7호  ,,02  471 3022  ,20180309,,20131017,길동,,,,룸살롱,3,3,,,3,,비대상,상수도전용,지상,,,,,,,,,2.20,73.83,,16.60,6.00,,,,,,,,3240000-102-2013-00003,,,,,,내국인,대한민국
3240000,102,2013,00003,유흥주점영업,20131017,해커노래주점,서울특별시 강동구 천호대로175길 55, (길동),서울특별시 강동구 길동  415번지 7호  ,,02  471 3022  ,20160307,,20131017,길동,,,,룸살롱,3,3,,,3,,비대상,상수도전용,지상,,,,,,,,,2.20,73.83,,16.60,6.00,,,,,,,,3240000-102-2013-00003,,,,,,내국인,대한민국
3240000,102,2013,00003,유흥주점영업,20131017,써니,서울특별시 강동구 천호대로175길 55, (길동),서울특별시 강동구 길동  415번지 7호  ,,02  471 3022  ,20160307,,20131017,길동,,,,룸살롱,3,3,,,3,,비대상,상수도전용,지상,,,,,,,,,2.20,73.83,,16.60,6.00,,,,,,,,3240000-102-2013-00003,,,,,,내국인,대한민국
3240000,102,2013,00004,유흥주점영업,20131106,세븐봉노래주점,서울특별시 강동구 천중로40길 69, (길동,지하 1층),서울특별시 강동구 길동  387번지 13호  지하 1층,,010*******,20131106,,20131106,길동,,,,룸살롱,,,1,1,,,비대상,상수도전용,지하,,,,,,,,,21.60,125.70,,11.00,5.56,,4.50,,,,,,3240000-102-2013-00004,,,,,,내국인,대한민국
3240000,102,2013,00005,유흥주점영업,20131220,비행기,서울특별시 강동구 천호대로175길 58, (길동),서울특별시 강동구 길동  414번지 1호  ,,010*******,20131220,,20131220,길동,,,,룸살롱,,,1,1,4,,비대상,상수도전용,지하,,,,,,,,,14.00,160.80,,61.35,17.60,,,,,,,,3240000-102-2013-00005,,,,,,내국인,대한민국
3240000,102,2014,00001,유흥주점영업,20140113,놀러와,서울특별시 강동구 진황도로 90, (길동),서울특별시 강동구 길동  446번지 2호  ,,070 89537664  ,20190722,,20140113,길동,,,,룸살롱,,,1,1,4,,비대상,상수도전용,지하,,,,,,,,,4.68,43.36,,9.65,4.95,,,,,,,,3240000-102-2014-00001,,,,,,내국인,대한민국
3240000,102,2014,00001,유흥주점영업,20140113,놀러와,서울특별시 강동구 진황도로 90, (길동),서울특별시 강동구 길동  446번지 2호  ,,070 89537664  ,20170508,,20140113,길동,,,,룸살롱,,,1,1,4,,비대상,상수도전용,지하,,,,,,,,,4.68,43.36,,9.65,4.95,,,,,,,,3240000-102-2014-00001,,,,,,내국인,대한민국
3240000,102,2014,00002,유흥주점영업,20140114,물놀이,서울특별시 강동구 진황도로 90, (길동),서울특별시 강동구 길동  446번지 2호  지하1층,60.89,02  472 6995  ,20170427,,20140114,길동,,,,룸살롱,,,1,1,,,비대상,,지하,,,,,,,,,3.30,46.44,0.00,0.00,4.90,0.00,0.00,6.25,,,,,3240000-102-2014-00002,,,,,,내국인,대한민국
3240000,102,2014,00004,유흥주점영업,20140902,몽몽 노래주점,서울특별시 강동구 진황도로 96, (길동),서울특별시 강동구 길동  449번지 1호  ,148.60,010*******,20190723,,20140902,길동,,,,룸살롱,,,,,,,비대상,,지상,,,,,,,,,10.08,56.08,0.00,79.44,3.00,0.00,0.00,0.00,,,,,3240000-102-2014-00004,,,,,,내국인,대한민국
3240000,102,2014,00004,유흥주점영업,20140902,몽몽 노래주점,서울특별시 강동구 진황도로 96, (길동),서울특별시 강동구 길동  449번지 1호  ,148.60,010*******,20140902,,20140902,길동,,,,룸살롱,,,,,,,비대상,,지상,,,,,,,,,10.08,56.08,0.00,79.44,3.00,0.00,0.00,0.00,,,,,3240000-102-2014-00004,,,,,,내국인,대한민국
3240000,102,2014,00005,유흥주점영업,20140926,그랜드piano,서울특별시 강동구 천호대로175길 58, (길동),서울특별시 강동구 길동  414번지 1호  2층,,02  470 9951  ,20190104,,20140926,길동,,,,룸살롱,2,,,,,,비대상,상수도전용,지상,,,,,,,,,30.60,165.30,,,9.00,,,97.93,,,,,3240000-102-2014-00005,,,,,,내국인,대한민국
3240000,102,2014,00005,유흥주점영업,20140926,그랜드piano,서울특별시 강동구 천호대로175길 58, (길동),서울특별시 강동구 길동  414번지 1호  2층,,02  470 9951  ,20171117,,20140926,길동,,,,룸살롱,2,,,,,,비대상,상수도전용,지상,,,,,,,,,30.60,165.30,,,9.00,,,97.93,,,,,3240000-102-2014-00005,,,,,,내국인,대한민국
3240000,102,2014,00006,유흥주점영업,20141104,피아노,서울특별시 강동구 천호대로175길 58, (길동),서울특별시 강동구 길동  414번지  1,,010*******,20141104,,20141104,길동,,,,룸살롱,,,,,,,비대상,,,,,,,,,,,2.00,55.48,,5.00,3.00,,,,,,,,3240000-102-2014-00006,,,,,,내국인,대한민국
3240000,102,2015,00001,유흥주점영업,20151103,끼,서울특별시 강동구 진황도로 98, (길동),서울특별시 강동구 길동  456번지  ,,010*******,20151103,,20151103,길동,,,,룸살롱,2,,,,3,,비대상,상수도전용,지상2층이상,,,,,,,,,6.60,48.85,,15.90,2.43,,,,,,,,3240000-102-2015-00001,,,,,,내국인,대한민국
3240000,102,2015,00002,유흥주점영업,20151105,대월,서울특별시 강동구 진황도로 98, (길동),서울특별시 강동구 길동  456번지  ,,010*******,20151105,,20151105,길동,,,,노래클럽,2,,,,3,,비대상,상수도전용,지상2층이상,,,,,,,,,12.71,71.16,,93.95,16.36,,18.30,79.65,,,,,3240000-102-2015-00002,,,,,,내국인,대한민국
3240000,102,2016,00001,유흥주점영업,20161220,세일세일,서울특별시 강동구 양재대로 1471, (길동),서울특별시 강동구 길동  389번지 2호  지하1층,782.34,  02 4888608  ,20161220,,20161220,길동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,42.00,301.00,0.00,38.34,23.00,,13.00,365.00,,,,,3240000-102-2016-00001,,,,,,내국인,대한민국
3240000,102,1980,05528,유흥주점영업,19800701,썬,서울특별시 강동구 상암로11길 4, (암사동),서울특별시 강동구 암사동  496번지 17호  1층,,02  441 5656  ,20190711,,20010823,암사제1동,,,,룸살롱,,,,,,,비대상,,지상,,,,,,,,,12.36,,,,3.30,,10.08,70.02,,,,,3240000-102-1980-05528,,,,,,내국인,대한민국
3240000,102,1980,05528,유흥주점영업,19800701,썬,서울특별시 강동구 상암로11길 4, (암사동),서울특별시 강동구 암사동  496번지 17호  1층,,02  441 5656  ,20171221,,20010823,암사제1동,,,,룸살롱,,,,,,,비대상,,지상,,,,,,,,,12.36,,,,3.30,,10.08,70.02,,,,,3240000-102-1980-05528,,,,,,내국인,대한민국
3240000,102,1980,05528,유흥주점영업,19800701,썬,서울특별시 강동구 상암로11길 4, (암사동),서울특별시 강동구 암사동  496번지 17호  1층,,02  441 5656  ,20150225,,20010823,암사제1동,,,,룸살롱,,,,,,,비대상,,지상,,,,,,,,,12.36,,,,3.30,,10.08,70.02,,,,,3240000-102-1980-05528,,,,,,내국인,대한민국
3240000,102,1980,05568,유흥주점영업,19800925,월드컵,서울특별시 강동구 상암로11길 8, (암사동),서울특별시 강동구 암사동  496번지 16호  ,138.18,  02 4818068  ,20160805,,20020314,암사제1동,,,,스텐드바,,,,,,,비대상,상수도전용,,0,0,,,,,,,9.36,0.00,0.00,10.38,0.00,9.00,11.90,106.54,0.00,0.00,,,3240000-102-1980-05568,,,,,,내국인,대한민국
3240000,102,1980,05520,유흥주점영업,19800708,월드컵노래주점,서울특별시 강동구 양재대로89길 13, (성내동),서울특별시 강동구 성내동  429번지 10호  ,99.56,  02 4776902  ,20060605,,20010523,성내제3동,,,,룸살롱,0,0,1,1,3,,비대상,상수도전용,지하,1,1,,,,,,,5.76,18.75,8.00,3.00,3.00,0.00,6.25,54.80,0.00,0.00,,,3240000-102-1980-05520,,,,,,내국인,
3240000,102,1980,05542,유흥주점영업,19800617,보물섬,서울특별시 강동구 양재대로 1389, (성내동),서울특별시 강동구 성내동  397번지 11호  지하1층,101.88,02  470 0357  ,20171221,,19960521,성내제3동,,,,룸살롱,,,1,1,,,비대상,상수도전용,,1,1,,,,,,,4.42,51.65,0.00,2.86,3.00,0.00,9.36,30.59,0.00,0.00,,,3240000-102-1980-05542,,,,,,내국인,대한민국
3240000,102,1980,05542,유흥주점영업,19800617,금방석,서울특별시 강동구 양재대로 1389, (성내동),서울특별시 강동구 성내동  397번지 11호  지하1층,101.88,02  470 0357  ,20171221,,19960521,성내제3동,,,,룸살롱,,,1,1,,,비대상,상수도전용,,1,1,,,,,,,4.42,51.65,0.00,2.86,3.00,0.00,9.36,30.59,0.00,0.00,,,3240000-102-1980-05542,,,,,,내국인,대한민국
3240000,102,1980,05542,유흥주점영업,19800617,보물섬,서울특별시 강동구 양재대로 1389, (성내동),서울특별시 강동구 성내동  397번지 11호  지하1층,101.88,02  470 0357  ,20131014,,19960521,성내제3동,,,,룸살롱,,,1,1,,,비대상,상수도전용,,1,1,,,,,,,4.42,51.65,0.00,2.86,3.00,0.00,9.36,30.59,0.00,0.00,,,3240000-102-1980-05542,,,,,,내국인,대한민국
3240000,102,1980,05542,유흥주점영업,19800617,금방석,서울특별시 강동구 양재대로 1389, (성내동),서울특별시 강동구 성내동  397번지 11호  지하1층,101.88,02  470 0357  ,20131014,,19960521,성내제3동,,,,룸살롱,,,1,1,,,비대상,상수도전용,,1,1,,,,,,,4.42,51.65,0.00,2.86,3.00,0.00,9.36,30.59,0.00,0.00,,,3240000-102-1980-05542,,,,,,내국인,대한민국
3240000,102,1990,05556,유흥주점영업,19900522,발리,서울특별시 강동구 풍성로 210, (성내동),서울특별시 강동구 성내동  417번지 5호  ,284.35,  02 4864214  ,20170118,,20011208,성내제3동,,,,비어(바)살롱,,,,,,,비대상,,지하,,,,,,,,,35.06,109.08,0.00,79.32,0.00,6.16,6.60,54.29,0.00,0.00,,,3240000-102-1990-05556,,,,,,내국인,대한민국
3240000,102,1978,05541,유흥주점영업,19780922,비너스 주점,서울특별시 강동구 진황도로 23-1, (천호동),서울특별시 강동구 천호동  557번지 2호  ,106.95,02  474 9979  ,20140424,,20020315,천호제3동,,,,룸살롱,0,0,1,1,3,,비대상,상수도전용,지하,0,0,,,,,,,8.00,51.44,0.00,2.56,2.10,0.00,5.89,36.96,0.00,0.00,,,3240000-102-1978-05541,,,,,,내국인,대한민국
3240000,102,1985,05569,유흥주점영업,19850918,씨티,서울특별시 강동구 진황도로 32, (천호동),서울특별시 강동구 천호동  410번지 159호  ,109.46,,20170609,,20010404,천호제3동,,,,스텐드바,,,1,1,,,비대상,,지하,,,,,,,,,4.60,25.60,0.00,8.11,0.00,5.00,5.75,65.40,0.00,0.00,,,3240000-102-1985-05569,,,,,,내국인,대한민국
3240000,102,1985,05571,유흥주점영업,19851120,아쭈포차,서울특별시 강동구 진황도로 5, (천호동),서울특별시 강동구 천호동  550번지 9호  ,111.40,02  486 5185  ,20190212,,20020417,천호제3동,,,,간이주점,0,0,1,1,0,,비대상,,지하,0,0,,,,,,,10.40,24.80,0.00,9.20,0.00,3.75,10.23,56.77,0.00,0.00,,,3240000-102-1985-05571,,,,,,내국인,대한민국
3240000,102,1985,05571,유흥주점영업,19851120,아쭈포차,서울특별시 강동구 진황도로 5, (천호동),서울특별시 강동구 천호동  550번지 9호  ,111.40,02  486 5185  ,20170718,,20020417,천호제3동,,,,간이주점,0,0,1,1,0,,비대상,,지하,0,0,,,,,,,10.40,24.80,0.00,9.20,0.00,3.75,10.23,56.77,0.00,0.00,,,3240000-102-1985-05571,,,,,,내국인,대한민국
3240000,102,2001,12470,유흥주점영업,20010517,시화노래꼴,서울특별시 강동구 진황도로 9, (천호동),서울특별시 강동구 천호동  550번지 12호  ,,  02 4755145  ,20080508,,20010518,천호제3동,20180413,자진폐업,이사,룸살롱,0,0,1,1,5,,비대상,상수도전용,지하,0,0,,,,,,,4.75,79.50,,46.78,,8.40,,57.00,0.00,0.00,,,3240000-102-2001-12470,,,,,,내국인,대한민국
3240000,102,2006,00005,유흥주점영업,20060529,제니아노래광장,서울특별시 강동구 진황도로 3, (천호동),서울특별시 강동구 천호동  550번지 7호  ,97.05,  02 4709799  ,20140228,,20060529,천호제3동,,,,비어(바)살롱,,,,,,,비대상,,지상,,,,,,,,,11.70,56.82,0.00,28.53,0.00,0.00,0.00,0.00,0.00,0.00,,,3240000-102-2006-00005,,,,,,내국인,대한민국
3240000,102,1975,05529,유흥주점영업,19750628,엔츠 노래타운,서울특별시 강동구 천호대로157길 51, (천호동),서울특별시 강동구 천호동  412번지 2호  ,175.80,  02 4711534  ,20160608,,20010703,천호제2동,,,,룸살롱,,,1,1,,,비대상,,지하,,,,,,,,,14.98,0.00,0.00,67.00,3.00,0.00,0.00,90.82,0.00,0.00,,,3240000-102-1975-05529,,,,,,내국인,대한민국
3240000,102,1980,05530,유흥주점영업,19800512,필,서울특별시 강동구 구천면로 211, (천호동,,14),서울특별시 강동구 천호동  406번지 13호  ,14,234.90,  0222150152  ,20090105,,20011116,천호제2동,20161027,자진폐업,임대만기,스텐드바,,,,,,,비대상,,지하,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,234.90,0.00,0.00,,,3240000-102-1980-05530,,,,,,내국인,대한민국
3240000,102,1984,05517,유흥주점영업,19840419,부킹노래짱,서울특별시 강동구 천호대로157길 49, (천호동),서울특별시 강동구 천호동  412번지 3호  ,39.60,02  474 8756  ,20160524,,19971230,천호제2동,,,,룸살롱,,,,,,,비대상,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.60,0.00,0.00,,,3240000-102-1984-05517,,,,,,내국인,대한민국
3240000,102,1985,05557,유흥주점영업,19851210,이꼬이꼬,서울특별시 강동구 올림픽로70길 25, (천호동,,3),서울특별시 강동구 천호동  430번지 1호  ,3,95.51,02  474 5608  ,20170802,,20010613,천호제2동,20180704,자진폐업,개인사정,룸살롱,0,0,1,1,4,,비대상,상수도전용,지하,2,1,,,,,,,6.78,62.15,0.00,5.58,0.00,2.10,0.00,21.00,0.00,0.00,,,3240000-102-1985-05557,,,,,,내국인,대한민국
3240000,102,1999,10643,유흥주점영업,19990603,이꼬이꼬,서울특별시 강동구 올림픽로70길 50, (천호동,,26,27(3층)),서울특별시 강동구 천호동  454번지 25호  ,26,27(3층),103.88,  02 4716600  ,20170529,,20011228,천호제2동,,,,룸살롱,,,,,,,비대상,,지상,,,,,,,,,7.36,53.28,0.00,39.16,4.08,0.00,0.00,0.00,0.00,0.00,,,3240000-102-1999-10643,,,,,,내국인,대한민국
3240000,102,2000,11710,유흥주점영업,20000724,파랑새(노래),서울특별시 강동구 올림픽로70길 44, (천호동,,4),서울특별시 강동구 천호동  454번지 3호  ,4,97.54,  02 4776454  ,20180601,,20010913,천호제2동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.54,0.00,0.00,,,3240000-102-2000-11710,,,,,,내국인,대한민국
3240000,102,2000,11710,유흥주점영업,20000724,파랑새(노래),서울특별시 강동구 올림픽로70길 44, (천호동,,4),서울특별시 강동구 천호동  454번지 3호  ,4,97.54,  02 4776454  ,20151127,,20010913,천호제2동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.54,0.00,0.00,,,3240000-102-2000-11710,,,,,,내국인,대한민국
3240000,102,2001,12211,유흥주점영업,20010208,멀티노래방,서울특별시 강동구 구천면로24길 28, (천호동),서울특별시 강동구 천호동  427번지 29호  ,,  02 4856090  ,20130501,,20010306,천호제2동,20150501,자진폐업,매출저조,룸살롱,0,0,1,1,6,,비대상,,지하,0,0,,,,,,,2.90,212.70,,137.00,18.00,,,,0.00,0.00,,,3240000-102-2001-12211,,,,,,내국인,대한민국
3240000,102,2001,12844,유흥주점영업,20010920,사또,서울특별시 강동구 올림픽로70길 52, (천호동),서울특별시 강동구 천호동  454번지 39호  ,97.10,  02 4858122  ,20030213,,20140117,천호제2동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.10,0.00,0.00,,,3240000-102-2001-12844,,,,,,내국인,
3240000,102,2002,13269,유흥주점영업,20020305,유유,서울특별시 강동구 올림픽로72길 13, (천호동),서울특별시 강동구 천호동  429번지 4호  ,,  02 4841730  ,20181214,,20020305,천호제2동,,,,룸살롱,0,0,1,1,2,,비대상,상수도전용,지하,0,0,,,,,,,5.06,22.28,,,,1.15,,31.98,0.00,0.00,,,3240000-102-2002-13269,,,,,,내국인,대한민국
3240000,102,2002,13269,유흥주점영업,20020305,유유,서울특별시 강동구 올림픽로72길 13, (천호동),서울특별시 강동구 천호동  429번지 4호  ,,  02 4841730  ,20020305,,20020305,천호제2동,,,,룸살롱,0,0,1,1,2,,비대상,상수도전용,지하,0,0,,,,,,,5.06,22.28,,,,1.15,,31.98,0.00,0.00,,,3240000-102-2002-13269,,,,,,내국인,대한민국
3240000,102,2003,00007,유흥주점영업,20031201,K2 노래터,서울특별시 강동구 올림픽로70길 47, (천호동,지하1층),서울특별시 강동구 천호동  415번지 5호  지하1층,71.38,  02 4842738  ,20111201,,20031201,천호제2동,,,,룸살롱,0,0,1,1,4,,비대상,상수도전용,지하,1,1,,,,,,,2.08,61.38,0.00,7.92,0.00,25.00,0.00,0.00,0.00,0.00,,,3240000-102-2003-00007,,,,,,내국인,대한민국
